INFO flower 2021-04-05 02:52:19,285 | app.py:86 | Flower server running (insecure, 25 rounds)
INFO flower 2021-04-05 02:52:54,495 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.48.14:59256
INFO flower 2021-04-05 02:52:54,508 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.5.22:43344
INFO flower 2021-04-05 02:52:54,508 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
WARNING flower 2021-04-05 02:52:54,527 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:54,527 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.48.14:59256
INFO flower 2021-04-05 02:52:54,528 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.48.14:59256
INFO flower 2021-04-05 02:52:54,662 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.48.14:59256
INFO flower 2021-04-05 02:52:54,663 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:55,077 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.51.13:41196
WARNING flower 2021-04-05 02:52:55,097 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:55,098 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.51.13:41196
INFO flower 2021-04-05 02:52:55,098 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.51.13:41196
INFO flower 2021-04-05 02:52:55,228 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.51.13:41196
INFO flower 2021-04-05 02:52:55,228 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:55,886 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.44.14:38578
WARNING flower 2021-04-05 02:52:55,911 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:55,911 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.44.14:38578
INFO flower 2021-04-05 02:52:55,912 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.44.14:38578
INFO flower 2021-04-05 02:52:55,962 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.3.22:58074
WARNING flower 2021-04-05 02:52:55,985 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:55,985 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.3.22:58074
INFO flower 2021-04-05 02:52:55,985 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.3.22:58074
INFO flower 2021-04-05 02:52:56,051 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.44.14:38578
INFO flower 2021-04-05 02:52:56,051 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:56,127 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.3.22:58074
INFO flower 2021-04-05 02:52:56,127 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:56,266 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.22.14:44424
WARNING flower 2021-04-05 02:52:56,292 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:56,292 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.22.14:44424
INFO flower 2021-04-05 02:52:56,292 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.22.14:44424
INFO flower 2021-04-05 02:52:56,442 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.22.14:44424
INFO flower 2021-04-05 02:52:56,442 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:56,454 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.33.11:38562
WARNING flower 2021-04-05 02:52:56,475 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:56,475 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.33.11:38562
INFO flower 2021-04-05 02:52:56,475 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.33.11:38562
INFO flower 2021-04-05 02:52:56,561 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.50.12:34202
INFO flower 2021-04-05 02:52:56,593 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.35.12:46580
INFO flower 2021-04-05 02:52:56,611 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.57.14:38546
WARNING flower 2021-04-05 02:52:56,613 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:56,613 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.50.12:34202
INFO flower 2021-04-05 02:52:56,615 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.50.12:34202
INFO flower 2021-04-05 02:52:56,675 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.33.11:38562
INFO flower 2021-04-05 02:52:56,675 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
WARNING flower 2021-04-05 02:52:56,676 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:56,676 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.35.12:46580
INFO flower 2021-04-05 02:52:56,677 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.35.12:46580
WARNING flower 2021-04-05 02:52:56,713 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:56,713 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.57.14:38546
INFO flower 2021-04-05 02:52:56,713 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.57.14:38546
INFO flower 2021-04-05 02:52:56,757 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.50.12:34202
INFO flower 2021-04-05 02:52:56,757 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:56,931 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.35.12:46580
INFO flower 2021-04-05 02:52:56,931 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:56,958 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.57.14:38546
INFO flower 2021-04-05 02:52:56,959 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:57,281 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.23.11:60234
WARNING flower 2021-04-05 02:52:57,304 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:57,304 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.23.11:60234
INFO flower 2021-04-05 02:52:57,304 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.23.11:60234
INFO flower 2021-04-05 02:52:57,423 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.31.9:54156
WARNING flower 2021-04-05 02:52:57,446 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:57,447 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.31.9:54156
INFO flower 2021-04-05 02:52:57,447 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.31.9:54156
INFO flower 2021-04-05 02:52:57,588 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.31.9:54156
INFO flower 2021-04-05 02:52:57,588 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:57,661 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.23.11:60234
INFO flower 2021-04-05 02:52:57,661 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:57,981 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.29.12:33626
WARNING flower 2021-04-05 02:52:58,006 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:58,006 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.29.12:33626
INFO flower 2021-04-05 02:52:58,006 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.29.12:33626
INFO flower 2021-04-05 02:52:58,162 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.29.12:33626
INFO flower 2021-04-05 02:52:58,162 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:58,195 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.27.10:36738
WARNING flower 2021-04-05 02:52:58,217 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:58,218 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.27.10:36738
INFO flower 2021-04-05 02:52:58,218 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.27.10:36738
INFO flower 2021-04-05 02:52:58,358 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.27.10:36738
INFO flower 2021-04-05 02:52:58,358 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:52:59,080 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.55.11:38138
WARNING flower 2021-04-05 02:52:59,105 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:52:59,105 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.55.11:38138
INFO flower 2021-04-05 02:52:59,105 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.55.11:38138
INFO flower 2021-04-05 02:52:59,243 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.55.11:38138
INFO flower 2021-04-05 02:52:59,243 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:53:01,677 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.43.11:39074
WARNING flower 2021-04-05 02:53:01,700 | server_ssp.py:152 | 3 parameter layers very similar in total 7
INFO flower 2021-04-05 02:53:01,700 | server_ssp.py:117 | server starts round 1 for client ipv4:10.244.43.11:39074
INFO flower 2021-04-05 02:53:01,700 | server_ssp.py:120 | server send FitIns(clock=1) to client ipv4:10.244.43.11:39074
INFO flower 2021-04-05 02:53:01,849 | server_ssp.py:130 | server receives ReadIns from client ipv4:10.244.43.11:39074
INFO flower 2021-04-05 02:53:01,850 | server_ssp.py:208 | WAIT in get_fresh_weights: global_clock=-1, min_clock=0
INFO flower 2021-04-05 02:53:05,177 | server_ssp.py:141 | server receives FitRes(clock=0) from client ipv4:10.244.6.22:38296
WARNING flower 2021-04-05 02:53:05,200 | server_ssp.py:152 | 3 parameter layers very similar in total 7
